"0","1"
"Year","Lost Area"
2001,0.7440928100585937
2002,0.3721973327636719
2003,0
2004,0.0745184326171875
2005,0
2006,0.5952291015625
2007,0.5214674499511719
2008,0.14905218505859374
2009,0.5209385803222656
2010,0
2011,0.07442976684570313
2012,0
2013,0.14897252197265626
2014,0.22353839111328125
2015,0.2979869079589844
2016,0
2017,0
2018,0
2019,0
2020,0
