"0","1"
"Year","Lost Area"
2001,3.7830572753906244
2002,2.8977413452148433
2003,0.0743853515625
2004,0.22305435180664063
2005,1.038251055908203
2006,3.0430559265136723
2007,0.29619514160156246
2008,0.14834918823242188
2009,0.07432490234375
2010,0
2011,4.527402075195313
2012,0.6674038208007813
2013,2.150443225097656
2014,1.9276293518066407
2015,0.1481176025390625
2016,0
2017,0.5193058898925781
2018,0
2019,0.22212675170898438
2020,0
