"0","1"
"Year","Lost Area"
2001,0
2002,0.07447080688476562
2003,0
2004,0.0744604736328125
2005,0
2006,0
2007,0.07447554931640625
2008,0.14894259643554686
2009,0
2010,0
2011,0
2012,1.3400869812011718
2013,3.5733254699707033
2014,7.295835028076173
2015,6.626440618896485
2016,6.776076184082031
2017,8.486653686523443
2018,15.561970806884764
2019,16.603957116699227
2020,7.594723199462892
