"region","indicator","Unit","Date","Value"
"Thies","Population urbaine","","2014","909991"
"Thies","Population urbaine","","2015","946550"
"Thies","Population urbaine","","2016","982424"
"Thies","Population urbaine","","2017","1021459"
"Thies","Population urbaine","","2018","1059728"
"Thies","Population rurale","","1970","440614.7087981"
"Thies","Population rurale","","1971","448563.0241498"
"Thies","Population rurale","","1972","456572.0300287"
"Thies","Population rurale","","1973","464637.032917"
"Thies","Population rurale","","1974","472752.9424736"
"Thies","Population rurale","","1975","480914.2490372"
"Thies","Population rurale","","1976","489115"
"Thies","Population rurale","","1977","499630.618355"
"Thies","Population rurale","","1978","510321.1567892"
"Thies","Population rurale","","1979","521186.9228369"
"Thies","Population rurale","","1980","532228.0535062"
"Thies","Population rurale","","1981","543444.5034322"
"Thies","Population rurale","","1982","554836.0324173"
"Thies","Population rurale","","1983","566402.1923297"
"Thies","Population rurale","","1984","578142.3133307"
"Thies","Population rurale","","1985","590055.4894"
"Thies","Population rurale","","1986","602140.5631257"
"Thies","Population rurale","","1987","614396.1097269"
"Thies","Population rurale","","1988","626818"
"Thies","Population rurale","","1989","640546.241154"
"Thies","Population rurale","","1990","643110.1636797"
"Thies","Population rurale","","1991","657019.0881202"
"Thies","Population rurale","","1992","671071.8816616"
"Thies","Population rurale","","1993","685302.3613052"
"Thies","Population rurale","","1994","699747.5324566"
"Thies","Population rurale","","1995","714412.3080118"
"Thies","Population rurale","","1996","702352.2029149"
"Thies","Population rurale","","1997","716626.7189116"
"Thies","Population rurale","","1998","731080.7108989"
"Thies","Population rurale","","1999","745694.1866467"
"Thies","Population rurale","","2000","760426.3199986"
"Thies","Population rurale","","2001","816821"
"Thies","Population rurale","","2002","728820"
"Thies","Population rurale","","2003","737587.16"
"Thies","Population rurale","","2004","764962"
"Thies","Population rurale","","2005","778523"
"Thies","Population rurale","","2006","793317"
"Thies","Population rurale","","2007","841556.1045392"
"Thies","Population rurale","","2008","876517"
"Thies","Population rurale","","2009","898792"
"Thies","Population rurale","","2010","925808"
"Thies","Population rurale","","2013","916752"
"Thies","Population rurale","","2014","928375"
"Thies","Population rurale","","2015","942773"
"Thies","Population rurale","","2016","959125"
"Thies","Population rurale","","2017","973578"
"Thies","Population rurale","","2018","990036"
"Ziguinchor","Taux d'urbanisation","","1970","26.4546983"
"Ziguinchor","Taux d'urbanisation","","1971","26.9708875"
"Ziguinchor","Taux d'urbanisation","","1972","27.4971487"
"Ziguinchor","Taux d'urbanisation","","1973","28.0336784"
"Ziguinchor","Taux d'urbanisation","","1974","28.580677"
"Ziguinchor","Taux d'urbanisation","","1975","29.1383488"
"Ziguinchor","Taux d'urbanisation","","1976","29.7069019"
"Ziguinchor","Taux d'urbanisation","","1977","30.3002276"
"Ziguinchor","Taux d'urbanisation","","1978","30.9054035"
"Ziguinchor","Taux d'urbanisation","","1979","31.5226663"
"Ziguinchor","Taux d'urbanisation","","1980","32.1522576"
"Ziguinchor","Taux d'urbanisation","","1981","32.7944234"
"Ziguinchor","Taux d'urbanisation","","1982","33.449415"
"Ziguinchor","Taux d'urbanisation","","1983","34.1174885"
"Ziguinchor","Taux d'urbanisation","","1984","34.7989053"
"Ziguinchor","Taux d'urbanisation","","1985","35.4939317"
"Ziguinchor","Taux d'urbanisation","","1986","36.2028396"
"Ziguinchor","Taux d'urbanisation","","1987","36.9259064"
"Ziguinchor","Taux d'urbanisation","","1988","37.6638033"
"Ziguinchor","Taux d'urbanisation","","1989","38.3348218"
"Ziguinchor","Taux d'urbanisation","","1990","40.5881329"
"Ziguinchor","Taux d'urbanisation","","1991","41.2466575"
"Ziguinchor","Taux d'urbanisation","","1992","41.9070633"
"Ziguinchor","Taux d'urbanisation","","1993","42.5688854"
"Ziguinchor","Taux d'urbanisation","","1994","43.2323518"
"Ziguinchor","Taux d'urbanisation","","1995","43.9071143"
"Ziguinchor","Taux d'urbanisation","","1996","44.5711246"
"Ziguinchor","Taux d'urbanisation","","1997","45.2386139"
"Ziguinchor","Taux d'urbanisation","","1998","45.9076774"
"Ziguinchor","Taux d'urbanisation","","1999","46.5782065"
"Ziguinchor","Taux d'urbanisation","","2000","47.2501378"
"Ziguinchor","Taux d'urbanisation","","2001","46.4797725"
"Ziguinchor","Taux d'urbanisation","","2002","43.5660044"
"Ziguinchor","Taux d'urbanisation","","2003","43.7"
"Ziguinchor","Taux d'urbanisation","","2004","42.92224"
"Ziguinchor","Taux d'urbanisation","","2005","42.1267367"
"Ziguinchor","Taux d'urbanisation","","2006","42.1967763"
"Ziguinchor","Taux d'urbanisation","","2007","42.7476213"
"Ziguinchor","Taux d'urbanisation","","2008","47.1584176"
"Ziguinchor","Taux d'urbanisation","","2009","47.1583677"
"Ziguinchor","Taux d'urbanisation","","2010","47.16"
"Ziguinchor","Taux d'urbanisation","","2013","45.9356351895927"
"Ziguinchor","Taux d'urbanisation","","2014","46.3999717284518"
"Ziguinchor","Taux d'urbanisation","","2015","46.8998916932864"
"Ziguinchor","Taux d'urbanisation","","2016","47.300096855277"
"Ziguinchor","Taux d'urbanisation","","2017","47.7999510599387"
"Ziguinchor","Taux d'urbanisation","","2018","48.199933255777"
"Ziguinchor","Effectif de la population","","1970","256454.8486084"
"Ziguinchor","Effectif de la population","","1971","262866.2198237"
"Ziguinchor","Effectif de la population","","1972","269437.8753192"
"Ziguinchor","Effectif de la population","","1973","276173.8222022"
"Ziguinchor","Effectif de la population","","1974","283078.1677573"
"Ziguinchor","Effectif de la population","","1975","290155.1219512"
"Ziguinchor","Effectif de la population","","1976","297409"
"Ziguinchor","Effectif de la population","","1977","304934.042518"
"Ziguinchor","Effectif de la population","","1978","312649.4836618"
"Ziguinchor","Effectif de la population","","1979","320560.1408974"
"Ziguinchor","Effectif de la population","","1980","328670.9535824"
"Ziguinchor","Effectif de la population","","1981","336986.9860499"
"Ziguinchor","Effectif de la population","","1982","345513.430771"
"Ziguinchor","Effectif de la population","","1983","354255.6115963"
"Ziguinchor","Effectif de la population","","1984","363218.9870809"
"Ziguinchor","Effectif de la population","","1985","372409.1538921"
"Ziguinchor","Effectif de la population","","1986","381831.8503038"
"Ziguinchor","Effectif de la population","","1987","391492.9597802"
"Ziguinchor","Effectif de la population","","1988","401396"
"Ziguinchor","Effectif de la population","","1989","412075.14058"
"Ziguinchor","Effectif de la population","","1990","423036.7513946"
"Ziguinchor","Effectif de la population","","1991","434271.7614381"
"Ziguinchor","Effectif de la population","","1992","445716.1251673"
"Ziguinchor","Effectif de la population","","1993","457397.4533757"
"Ziguinchor","Effectif de la population","","1994","469342.3878706"
"Ziguinchor","Effectif de la population","","1995","481599.2643298"
"Ziguinchor","Effectif de la population","","1996","491434"
"Ziguinchor","Effectif de la population","","1997","504150"
"Ziguinchor","Effectif de la population","","1998","517141"
"Ziguinchor","Effectif de la population","","1999","530393"
"Ziguinchor","Effectif de la population","","2000","543886"
"Ziguinchor","Effectif de la population","","2001","557606"
"Ziguinchor","Effectif de la population","","2002","437986"
"Ziguinchor","Effectif de la population","","2003","445463"
"Ziguinchor","Effectif de la population","","2004","444830"
"Ziguinchor","Effectif de la population","","2005","457847"
"Ziguinchor","Effectif de la population","","2006","463379"
"Ziguinchor","Effectif de la population","","2007","658579"
"Ziguinchor","Effectif de la population","","2008","679287"
"Ziguinchor","Effectif de la population","","2009","694460"
"Ziguinchor","Effectif de la population","","2010","713440"
"Ziguinchor","Effectif de la population","","2013","549151"
"Ziguinchor","Effectif de la population","","2014","565940"
"Ziguinchor","Effectif de la population","","2015","583528"
"Ziguinchor","Effectif de la population","","2016","601929"
"Ziguinchor","Effectif de la population","","2017","621168"
"Ziguinchor","Effectif de la population","","2018","641254"
"Ziguinchor","Population urbaine","","1970","67844.3563726"
"Ziguinchor","Population urbaine","","1971","70897.3524094"
"Ziguinchor","Population urbaine","","1972","74087.7332678"
"Ziguinchor","Population urbaine","","1973","77421.6812649"
"Ziguinchor","Population urbaine","","1974","80905.6569218"
"Ziguinchor","Population urbaine","","1975","84546.4114833"
"Ziguinchor","Population urbaine","","1976","88351"
"Ziguinchor","Population urbaine","","1977","92395.70878"
"Ziguinchor","Population urbaine","","1978","96625.5843279"
"Ziguinchor","Population urbaine","","1979","101049.1035785"
"Ziguinchor","Population urbaine","","1980","105675.1315403"
"Ziguinchor","Population urbaine","","1981","110512.9390622"
"Ziguinchor","Population urbaine","","1982","115572.2214125"
"Ziguinchor","Population urbaine","","1983","120863.1177088"
"Ziguinchor","Population urbaine","","1984","126396.2312375"
"Ziguinchor","Population urbaine","","1985","132182.6507035"
"Ziguinchor","Population urbaine","","1986","138233.9724527"
"Ziguinchor","Population urbaine","","1987","144562.3237116"
"Ziguinchor","Population urbaine","","1988","151181"
"Ziguinchor","Population urbaine","","1989","157968.270995"
"Ziguinchor","Population urbaine","","1990","171702.7187809"
"Ziguinchor","Population urbaine","","1991","179122.5860955"
"Ziguinchor","Population urbaine","","1992","186786.5388353"
"Ziguinchor","Population urbaine","","1993","194708.9979016"
"Ziguinchor","Population urbaine","","1994","202907.7524711"
"Ziguinchor","Population urbaine","","1995","211456.3395837"
"Ziguinchor","Population urbaine","","1996","219037.6605445"
"Ziguinchor","Population urbaine","","1997","228070.4717738"
"Ziguinchor","Population urbaine","","1998","237407.4217939"
"Ziguinchor","Population urbaine","","1999","247047.5469644"
"Ziguinchor","Population urbaine","","2000","256986.8842628"
"Ziguinchor","Population urbaine","","2001","259174"
"Ziguinchor","Population urbaine","","2002","190813"
"Ziguinchor","Population urbaine","","2003","194667.331"
"Ziguinchor","Population urbaine","","2004","190931"
"Ziguinchor","Population urbaine","","2005","192876"
"Ziguinchor","Population urbaine","","2006","195531"
"Ziguinchor","Population urbaine","","2007","281526.8565788"
"Ziguinchor","Population urbaine","","2008","320341"
"Ziguinchor","Population urbaine","","2009","327496"
"Ziguinchor","Population urbaine","","2010","336447"
"Ziguinchor","Population urbaine","","2013","252256"
"Ziguinchor","Population urbaine","","2014","262596"
"Ziguinchor","Population urbaine","","2015","273674"
"Ziguinchor","Population urbaine","","2016","284713"
"Ziguinchor","Population urbaine","","2017","296918"
"Ziguinchor","Population urbaine","","2018","309084"
"Ziguinchor","Population rurale","","1970","188610.4922358"
"Ziguinchor","Population rurale","","1971","191968.8674143"
"Ziguinchor","Population rurale","","1972","195350.1420514"
"Ziguinchor","Population rurale","","1973","198752.1409374"
"Ziguinchor","Population rurale","","1974","202172.5108355"
"Ziguinchor","Population rurale","","1975","205608.710468"
"Ziguinchor","Population rurale","","1976","209058"
"Ziguinchor","Population rurale","","1977","212538.333738"
"Ziguinchor","Population rurale","","1978","216023.8993338"
"Ziguinchor","Population rurale","","1979","219511.0373189"
"Ziguinchor","Population rurale","","1980","222995.8220421"
"Ziguinchor","Population rurale","","1981","226474.0469877"
"Ziguinchor","Population rurale","","1982","229941.2093585"
"Ziguinchor","Population rurale","","1983","233392.4938876"
"Ziguinchor","Population rurale","","1984","236822.7558435"
"Ziguinchor","Population rurale","","1985","240226.5031886"
"Ziguinchor","Population rurale","","1986","243597.8778511"
"Ziguinchor","Population rurale","","1987","246930.6360686"
"Ziguinchor","Population rurale","","1988","250215"
"Ziguinchor","Population rurale","","1989","254106.869585"
"Ziguinchor","Population rurale","","1990","251334.0326136"
"Ziguinchor","Population rurale","","1991","255149.1753426"
"Ziguinchor","Population rurale","","1992","258929.586332"
"Ziguinchor","Population rurale","","1993","262688.455474"
"Ziguinchor","Population rurale","","1994","266434.6353995"
"Ziguinchor","Population rurale","","1995","270142.9247462"
"Ziguinchor","Population rurale","","1996","272396.3394555"
"Ziguinchor","Population rurale","","1997","276079.5282263"
"Ziguinchor","Population rurale","","1998","279733.5782061"
"Ziguinchor","Population rurale","","1999","283345.4530356"
"Ziguinchor","Population rurale","","2000","286899.1157372"
"Ziguinchor","Population rurale","","2001","298432"
"Ziguinchor","Population rurale","","2002","247173"
"Ziguinchor","Population rurale","","2003","250795.669"
"Ziguinchor","Population rurale","","2004","253899"
"Ziguinchor","Population rurale","","2005","264971"
"Ziguinchor","Population rurale","","2006","267848"
"Ziguinchor","Population rurale","","2007","377052.1434212"
"Ziguinchor","Population rurale","","2008","358946"
"Ziguinchor","Population rurale","","2009","366964"
"Ziguinchor","Population rurale","","2010","376993"
"Ziguinchor","Population rurale","","2013","296895"
"Ziguinchor","Population rurale","","2014","303344"
"Ziguinchor","Population rurale","","2015","309854"
"Ziguinchor","Population rurale","","2016","317216"
"Ziguinchor","Population rurale","","2017","324250"
"Ziguinchor","Population rurale","","2018","332170"
