"region","indicator","Unit","Date","Value"
"Dakar","Taux d'urbanisation","","1970","96.1882404"
"Dakar","Taux d'urbanisation","","1971","96.205776"
"Dakar","Taux d'urbanisation","","1972","96.2232309"
"Dakar","Taux d'urbanisation","","1973","96.2406055"
"Dakar","Taux d'urbanisation","","1974","96.2579002"
"Dakar","Taux d'urbanisation","","1975","96.2751153"
"Dakar","Taux d'urbanisation","","1976","96.2922512"
"Dakar","Taux d'urbanisation","","1977","96.3074657"
"Dakar","Taux d'urbanisation","","1978","96.3226826"
"Dakar","Taux d'urbanisation","","1979","96.337902"
"Dakar","Taux d'urbanisation","","1980","96.3531237"
"Dakar","Taux d'urbanisation","","1981","96.3683478"
"Dakar","Taux d'urbanisation","","1982","96.3835743"
"Dakar","Taux d'urbanisation","","1983","96.3988033"
"Dakar","Taux d'urbanisation","","1984","96.4140346"
"Dakar","Taux d'urbanisation","","1985","96.4292684"
"Dakar","Taux d'urbanisation","","1986","96.4445045"
"Dakar","Taux d'urbanisation","","1987","96.4597431"
"Dakar","Taux d'urbanisation","","1988","96.4743481"
"Dakar","Taux d'urbanisation","","1989","96.4875375"
"Dakar","Taux d'urbanisation","","1990","96.50073"
"Dakar","Taux d'urbanisation","","1991","96.513647"
"Dakar","Taux d'urbanisation","","1992","96.5543664"
"Dakar","Taux d'urbanisation","","1993","96.5670179"
"Dakar","Taux d'urbanisation","","1994","96.5794871"
"Dakar","Taux d'urbanisation","","1995","96.5583749"
"Dakar","Taux d'urbanisation","","1996","96.5705463"
"Dakar","Taux d'urbanisation","","1997","96.5824528"
"Dakar","Taux d'urbanisation","","1998","96.5943831"
"Dakar","Taux d'urbanisation","","1999","96.6060226"
"Dakar","Taux d'urbanisation","","2000","96.617602"
"Dakar","Taux d'urbanisation","","2001","96.6289852"
"Dakar","Taux d'urbanisation","","2002","96.6927999"
"Dakar","Taux d'urbanisation","","2003","96.5933185"
"Dakar","Taux d'urbanisation","","2004","96.6930352"
"Dakar","Taux d'urbanisation","","2005","96.6931359"
"Dakar","Taux d'urbanisation","","2006","96.6932729"
"Dakar","Taux d'urbanisation","","2007","96.7073393"
"Dakar","Taux d'urbanisation","","2008","97.2171306"
"Dakar","Taux d'urbanisation","","2009","97.2171407"
"Dakar","Taux d'urbanisation","","2010","97.22"
"Dakar","Taux d'urbanisation","","2013","96.4656336422716"
"Dakar","Taux d'urbanisation","","2014","96.3999863922857"
"Dakar","Taux d'urbanisation","","2015","96.3999973579064"
"Dakar","Taux d'urbanisation","","2016","96.40000933116"
"Dakar","Taux d'urbanisation","","2017","96.4000226673845"
"Dakar","Taux d'urbanisation","","2018","96.399963198877"
"Dakar","Effectif de la population","","1970","724461.6921597"
"Dakar","Effectif de la population","","1971","759203.2526073"
"Dakar","Effectif de la population","","1972","795610.844586"
"Dakar","Effectif de la population","","1973","833764.3626382"
"Dakar","Effectif de la population","","1974","873747.5326485"
"Dakar","Effectif de la population","","1975","915648.0955766"
"Dakar","Effectif de la population","","1976","959558"
"Dakar","Effectif de la population","","1977","995975.145216"
"Dakar","Effectif de la population","","1978","1033774.3939272"
"Dakar","Effectif de la population","","1979","1073008.1997255"
"Dakar","Effectif de la population","","1980","1113731.0069216"
"Dakar","Effectif de la population","","1981","1155999.3260962"
"Dakar","Effectif de la population","","1982","1199871.8125202"
"Dakar","Effectif de la population","","1983","1245409.347549"
"Dakar","Effectif de la population","","1984","1292675.1231072"
"Dakar","Effectif de la population","","1985","1341734.7293794"
"Dakar","Effectif de la population","","1986","1392656.2458288"
"Dakar","Effectif de la population","","1987","1445510.3356705"
"Dakar","Effectif de la population","","1988","1500375"
"Dakar","Effectif de la population","","1989","1558377.997125"
"Dakar","Effectif de la population","","1990","1618483.0780961"
"Dakar","Effectif de la population","","1991","1680702.4230674"
"Dakar","Effectif de la population","","1992","1744827.9433171"
"Dakar","Effectif de la population","","1993","1811005.7775512"
"Dakar","Effectif de la population","","1994","1879382.1116884"
"Dakar","Effectif de la population","","1995","1939636"
"Dakar","Effectif de la population","","1996","2012303"
"Dakar","Effectif de la population","","1997","2087345"
"Dakar","Effectif de la population","","1998","2164806"
"Dakar","Effectif de la population","","1999","2244682"
"Dakar","Effectif de la population","","2000","2326929"
"Dakar","Effectif de la population","","2001","2411529"
"Dakar","Effectif de la population","","2002","2267356"
"Dakar","Effectif de la population","","2003","2268542"
"Dakar","Effectif de la population","","2004","2399451"
"Dakar","Effectif de la population","","2005","2452656"
"Dakar","Effectif de la population","","2006","2508311"
"Dakar","Effectif de la population","","2007","2428155"
"Dakar","Effectif de la population","","2008","2482294"
"Dakar","Effectif de la population","","2009","2536959"
"Dakar","Effectif de la population","","2010","2592191"
"Dakar","Effectif de la population","","2013","3137196"
"Dakar","Effectif de la population","","2014","3233460"
"Dakar","Effectif de la population","","2015","3330692"
"Dakar","Effectif de la population","","2016","3429370"
"Dakar","Effectif de la population","","2017","3529300"
"Dakar","Effectif de la population","","2018","3630324"
"Dakar","Population urbaine","","1970","696846.9543341"
"Dakar","Population urbaine","","1971","730397.3806802"
"Dakar","Population urbaine","","1972","765562.4601793"
"Dakar","Population urbaine","","1973","802419.8712184"
"Dakar","Population urbaine","","1974","841051.0279358"
"Dakar","Population urbaine","","1975","881541.2598297"
"Dakar","Population urbaine","","1976","923980"
"Dakar","Population urbaine","","1977","959198.42168"
"Dakar","Population urbaine","","1978","995759.2287208"
"Dakar","Population urbaine","","1979","1033713.5874827"
"Dakar","Population urbaine","","1980","1073114.6145832"
"Dakar","Population urbaine","","1981","1114017.4512326"
"Dakar","Population urbaine","","1982","1156479.3404038"
"Dakar","Population urbaine","","1983","1200559.7069426"
"Dakar","Population urbaine","","1984","1246320.2407325"
"Dakar","Population urbaine","","1985","1293824.9830282"
"Dakar","Population urbaine","","1986","1343140.4160813"
"Dakar","Population urbaine","","1987","1394335.5561807"
"Dakar","Population urbaine","","1988","1447477"
"Dakar","Population urbaine","","1989","1503640.555077"
"Dakar","Population urbaine","","1990","1561847.9846046"
"Dakar","Population urbaine","","1991","1622107.2035466"
"Dakar","Population urbaine","","1992","1684707.5647459"
"Dakar","Population urbaine","","1993","1748834.2734904"
"Dakar","Population urbaine","","1994","1815097.6041129"
"Dakar","Population urbaine","","1995","1872881"
"Dakar","Population urbaine","","1996","1943292"
"Dakar","Population urbaine","","1997","2016009"
"Dakar","Population urbaine","","1998","2091081"
"Dakar","Population urbaine","","1999","2168498"
"Dakar","Population urbaine","","2000","2248223"
"Dakar","Population urbaine","","2001","2330236"
"Dakar","Population urbaine","","2002","2192370"
"Dakar","Population urbaine","","2003","2191260"
"Dakar","Population urbaine","","2004","2320102"
"Dakar","Population urbaine","","2005","2371550"
"Dakar","Population urbaine","","2006","2425368"
"Dakar","Population urbaine","","2007","2348204.0957929"
"Dakar","Population urbaine","","2008","2413215"
"Dakar","Population urbaine","","2009","2466359"
"Dakar","Population urbaine","","2010","2520054"
"Dakar","Population urbaine","","2013","3026316"
"Dakar","Population urbaine","","2014","3117055"
"Dakar","Population urbaine","","2015","3210787"
"Dakar","Population urbaine","","2016","3305913"
"Dakar","Population urbaine","","2017","3402246"
"Dakar","Population urbaine","","2018","3499631"
"Dakar","Population rurale","","1970","27614.7378256"
"Dakar","Population rurale","","1971","28805.871927"
"Dakar","Population rurale","","1972","30048.3844067"
"Dakar","Population rurale","","1973","31344.4914197"
"Dakar","Population rurale","","1974","32696.5047126"
"Dakar","Population rurale","","1975","34106.8357469"
"Dakar","Population rurale","","1976","35578"
"Dakar","Population rurale","","1977","36776.723536"
"Dakar","Population rurale","","1978","38015.1652065"
"Dakar","Population rurale","","1979","39294.6122429"
"Dakar","Population rurale","","1980","40616.3923384"
"Dakar","Population rurale","","1981","41981.8748636"
"Dakar","Population rurale","","1982","43392.4721164"
"Dakar","Population rurale","","1983","44849.6406064"
"Dakar","Population rurale","","1984","46354.8823747"
"Dakar","Population rurale","","1985","47909.7463511"
"Dakar","Population rurale","","1986","49515.8297474"
"Dakar","Population rurale","","1987","51174.7794898"
"Dakar","Population rurale","","1988","52898"
"Dakar","Population rurale","","1989","54737.442048"
"Dakar","Population rurale","","1990","56635.0934915"
"Dakar","Population rurale","","1991","58595.2195208"
"Dakar","Population rurale","","1992","60120.3785712"
"Dakar","Population rurale","","1993","62171.5040608"
"Dakar","Population rurale","","1994","64284.5075755"
"Dakar","Population rurale","","1995","66755"
"Dakar","Population rurale","","1996","69011"
"Dakar","Population rurale","","1997","71336"
"Dakar","Population rurale","","1998","73725"
"Dakar","Population rurale","","1999","76184"
"Dakar","Population rurale","","2000","78706"
"Dakar","Population rurale","","2001","81293"
"Dakar","Population rurale","","2002","74986"
"Dakar","Population rurale","","2003","77282"
"Dakar","Population rurale","","2004","79349"
"Dakar","Population rurale","","2005","81106"
"Dakar","Population rurale","","2006","82943"
"Dakar","Population rurale","","2007","79950.9042071"
"Dakar","Population rurale","","2008","69079"
"Dakar","Population rurale","","2009","70600"
"Dakar","Population rurale","","2010","72137"
"Dakar","Population rurale","","2013","110880"
"Dakar","Population rurale","","2014","116405"
"Dakar","Population rurale","","2015","119905"
"Dakar","Population rurale","","2016","123457"
"Dakar","Population rurale","","2017","127054"
"Dakar","Population rurale","","2018","130693"
"Dakar","Taille moyenne des ménages urbains","","1970","7.12"
"Dakar","Taille moyenne des ménages urbains","","1971","7.1866667"
"Dakar","Taille moyenne des ménages urbains","","1972","7.2533333"
"Dakar","Taille moyenne des ménages urbains","","1973","7.32"
"Dakar","Taille moyenne des ménages urbains","","1974","7.352"
"Dakar","Taille moyenne des ménages urbains","","1975","7.384"
"Dakar","Taille moyenne des ménages urbains","","1976","7.416"
"Dakar","Taille moyenne des ménages urbains","","1977","7.448"
"Dakar","Taille moyenne des ménages urbains","","1978","7.48"
"Dakar","Taille moyenne des ménages urbains","","1979","7.512"
"Dakar","Taille moyenne des ménages urbains","","1980","7.544"
"Dakar","Taille moyenne des ménages urbains","","1981","7.576"
"Dakar","Taille moyenne des ménages urbains","","1982","7.608"
"Dakar","Taille moyenne des ménages urbains","","1983","7.64"
"Dakar","Taille moyenne des ménages urbains","","1984","7.672"
"Dakar","Taille moyenne des ménages urbains","","1985","7.704"
"Dakar","Taille moyenne des ménages urbains","","1986","7.736"
"Dakar","Taille moyenne des ménages urbains","","1987","7.768"
"Dakar","Taille moyenne des ménages urbains","","1988","7.8"
"Dakar","Taille moyenne des ménages urbains","","1989","7.832"
"Dakar","Taille moyenne des ménages urbains","","1990","7.864"
"Dakar","Taille moyenne des ménages urbains","","1991","7.896"
"Dakar","Taille moyenne des ménages urbains","","1992","7.8"
"Dakar","Taille moyenne des ménages urbains","","1993","7.8"
"Dakar","Taille moyenne des ménages urbains","","1994","7.8"
"Dakar","Taille moyenne des ménages urbains","","1995","7.8"
"Dakar","Taille moyenne des ménages urbains","","1996","7.8"
"Dakar","Taille moyenne des ménages urbains","","1997","7.8"
"Dakar","Taille moyenne des ménages urbains","","1998","7.8"
"Dakar","Taille moyenne des ménages urbains","","1999","7.8"
"Dakar","Taille moyenne des ménages urbains","","2000","7.8"
"Dakar","Taille moyenne des ménages urbains","","2001","8"
"Dakar","Taille moyenne des ménages urbains","","2002","7.5"
"Dakar","Taille moyenne des ménages urbains","","2003","7.4504267"
"Dakar","Taille moyenne des ménages urbains","","2004","7.45"
"Dakar","Taille moyenne des ménages urbains","","2005","8"
"Dakar","Taille moyenne des ménages urbains","","2006","8.17"
"Dakar","Taille moyenne des ménages urbains","","2007","7.7991816"
"Dakar","Taille moyenne des ménages urbains","","2008","7.8169213"
"Dakar","Taille moyenne des ménages urbains","","2009","7.8331865"
"Dakar","Taille moyenne des ménages urbains","","2010","7.8479439"
"Dakar","Taille moyenne des ménages","","1970","7.55"
"Dakar","Taille moyenne des ménages","","1971","7.52"
"Dakar","Taille moyenne des ménages","","1972","7.48"
"Dakar","Taille moyenne des ménages","","1973","7.45"
"Dakar","Taille moyenne des ménages","","1974","7.42"
"Dakar","Taille moyenne des ménages","","1975","7.44"
"Dakar","Taille moyenne des ménages","","1976","7.46"
"Dakar","Taille moyenne des ménages","","1977","7.49"
"Dakar","Taille moyenne des ménages","","1978","7.51"
"Dakar","Taille moyenne des ménages","","1979","7.54"
"Dakar","Taille moyenne des ménages","","1980","7.56"
"Dakar","Taille moyenne des ménages","","1981","7.58"
"Dakar","Taille moyenne des ménages","","1982","7.59"
"Dakar","Taille moyenne des ménages","","1983","7.61"
"Dakar","Taille moyenne des ménages","","1984","7.62"
"Dakar","Taille moyenne des ménages","","1985","7.64"
"Dakar","Taille moyenne des ménages","","1986","7.65"
"Dakar","Taille moyenne des ménages","","1987","7.66"
"Dakar","Taille moyenne des ménages","","1988","7.67"
"Dakar","Taille moyenne des ménages","","1989","7.68"
"Dakar","Taille moyenne des ménages","","1990","7.68"
"Dakar","Taille moyenne des ménages","","1991","7.8"
"Dakar","Taille moyenne des ménages","","1992","7.8"
"Dakar","Taille moyenne des ménages","","1993","7.8"
"Dakar","Taille moyenne des ménages","","1994","9.2"
"Dakar","Taille moyenne des ménages","","1995","9.2"
"Dakar","Taille moyenne des ménages","","1996","9.2"
"Dakar","Taille moyenne des ménages","","1997","9.2"
"Dakar","Taille moyenne des ménages","","1998","9.2"
"Dakar","Taille moyenne des ménages","","1999","9.2"
"Dakar","Taille moyenne des ménages","","2000","9.2"
"Dakar","Taille moyenne des ménages","","2001","8"
"Dakar","Taille moyenne des ménages","","2002","7.5"
"Dakar","Taille moyenne des ménages","","2003","7.5"
"Dakar","Taille moyenne des ménages","","2004","7.5"
"Dakar","Taille moyenne des ménages","","2005","8.05"
"Dakar","Taille moyenne des ménages","","2006","7.78"
"Dakar","Taille moyenne des ménages","","2007","7.7991816"
"Dakar","Taille moyenne des ménages","","2008","7.8169213"
"Dakar","Taille moyenne des ménages","","2009","7.8331865"
"Dakar","Taille moyenne des ménages","","2010","7.8479439"
"Dakar","Taille moyenne des ménages ruraux","","1970","9.9142857"
"Dakar","Taille moyenne des ménages ruraux","","1971","9.8357143"
"Dakar","Taille moyenne des ménages ruraux","","1972","9.7571429"
"Dakar","Taille moyenne des ménages ruraux","","1973","9.6785714"
"Dakar","Taille moyenne des ménages ruraux","","1974","9.6"
"Dakar","Taille moyenne des ménages ruraux","","1975","9.5214286"
"Dakar","Taille moyenne des ménages ruraux","","1976","9.4428571"
"Dakar","Taille moyenne des ménages ruraux","","1977","9.3642857"
"Dakar","Taille moyenne des ménages ruraux","","1978","9.2857143"
"Dakar","Taille moyenne des ménages ruraux","","1979","9.2071429"
"Dakar","Taille moyenne des ménages ruraux","","1980","9.1285714"
"Dakar","Taille moyenne des ménages ruraux","","1981","9.05"
"Dakar","Taille moyenne des ménages ruraux","","1982","8.9714286"
"Dakar","Taille moyenne des ménages ruraux","","1983","8.8928571"
"Dakar","Taille moyenne des ménages ruraux","","1984","8.8142857"
"Dakar","Taille moyenne des ménages ruraux","","1985","8.7357143"
"Dakar","Taille moyenne des ménages ruraux","","1986","8.6571429"
"Dakar","Taille moyenne des ménages ruraux","","1987","8.5785714"
"Dakar","Taille moyenne des ménages ruraux","","1988","8.5"
"Dakar","Taille moyenne des ménages ruraux","","1989","8.4214286"
"Dakar","Taille moyenne des ménages ruraux","","1990","8.3428571"
"Dakar","Taille moyenne des ménages ruraux","","1991","8.2642857"
"Dakar","Taille moyenne des ménages ruraux","","1992","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1993","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1994","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1995","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1996","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1997","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1998","8.3"
"Dakar","Taille moyenne des ménages ruraux","","1999","8.3"
"Dakar","Taille moyenne des ménages ruraux","","2000","8.3"
"Dakar","Taille moyenne des ménages ruraux","","2001","10"
"Dakar","Taille moyenne des ménages ruraux","","2002","9.3"
"Dakar","Taille moyenne des ménages ruraux","","2003","9.0453559"
"Dakar","Taille moyenne des ménages ruraux","","2004","9"
"Dakar","Taille moyenne des ménages ruraux","","2005","9.99"
"Dakar","Taille moyenne des ménages ruraux","","2006","10.24"
"Dakar","Taille moyenne des ménages ruraux","","2007","10.2491988"
"Dakar","Taille moyenne des ménages ruraux","","2008","10.2846866"
"Dakar","Taille moyenne des ménages ruraux","","2009","10.3237886"
"Dakar","Taille moyenne des ménages ruraux","","2010","10.3666645"
"Dakar","Nombre de ménages urbains","","1970","97871.7632492"
"Dakar","Nombre de ménages urbains","","1971","101632.2885919"
"Dakar","Nombre de ménages urbains","","1972","105546.2950615"
"Dakar","Nombre de ménages urbains","","1973","109620.2009861"
"Dakar","Nombre de ménages urbains","","1974","114397.5826899"
"Dakar","Nombre de ménages urbains","","1975","119385.3277126"
"Dakar","Nombre de ménages urbains","","1976","124592.772384"
"Dakar","Nombre de ménages urbains","","1977","128786.0394307"
"Dakar","Nombre de ménages urbains","","1978","133122.8915402"
"Dakar","Nombre de ménages urbains","","1979","137608.305043"
"Dakar","Nombre de ménages urbains","","1980","142247.430353"
"Dakar","Nombre de ménages urbains","","1981","147045.5981036"
"Dakar","Nombre de ménages urbains","","1982","152008.3255"
"Dakar","Nombre de ménages urbains","","1983","157141.3228982"
"Dakar","Nombre de ménages urbains","","1984","162450.5006168"
"Dakar","Nombre de ménages urbains","","1985","167941.9759902"
"Dakar","Nombre de ménages urbains","","1986","173622.0806724"
"Dakar","Nombre de ménages urbains","","1987","179497.3682004"
"Dakar","Nombre de ménages urbains","","1988","185573.974359"
"Dakar","Nombre de ménages urbains","","1989","191986.792017"
"Dakar","Nombre de ménages urbains","","1990","198607.3225591"
"Dakar","Nombre de ménages urbains","","1991","205434.0430024"
"Dakar","Nombre de ménages urbains","","1992","215988.1493264"
"Dakar","Nombre de ménages urbains","","1993","224209.5222424"
"Dakar","Nombre de ménages urbains","","1994","232704.8210401"
"Dakar","Nombre de ménages urbains","","1995","240112.9487179"
"Dakar","Nombre de ménages urbains","","1996","249140"
"Dakar","Nombre de ménages urbains","","1997","258462.6923077"
"Dakar","Nombre de ménages urbains","","1998","268087.3076923"
"Dakar","Nombre de ménages urbains","","1999","278012.5641026"
"Dakar","Nombre de ménages urbains","","2000","288233.7179487"
"Dakar","Nombre de ménages urbains","","2001","291279.5"
"Dakar","Nombre de ménages urbains","","2002","287111"
"Dakar","Nombre de ménages urbains","","2003","294261"
"Dakar","Nombre de ménages urbains","","2004","311423.0872483"
"Dakar","Nombre de ménages urbains","","2005","296443.75"
"Dakar","Nombre de ménages urbains","","2006","296862.6682987"
"Dakar","Nombre de ménages urbains","","2007","301083.3993927"
"Dakar","Nombre de ménages urbains","","2008","308716.8090078"
"Dakar","Nombre de ménages urbains","","2009","314860.2439244"
"Dakar","Nombre de ménages urbains","","2010","321110.0920315"
"Dakar","Nombre de ménages ruraux","","1970","2785.3481957"
"Dakar","Nombre de ménages ruraux","","1971","2928.7015757"
"Dakar","Nombre de ménages ruraux","","1972","3079.6294414"
"Dakar","Nombre de ménages ruraux","","1973","3238.5452389"
"Dakar","Nombre de ménages ruraux","","1974","3405.8859076"
"Dakar","Nombre de ménages ruraux","","1975","3582.1132817"
"Dakar","Nombre de ménages ruraux","","1976","3767.7155825"
"Dakar","Nombre de ménages ruraux","","1977","3927.3388978"
"Dakar","Nombre de ménages ruraux","","1978","4093.9408684"
"Dakar","Nombre de ménages ruraux","","1979","4267.8399643"
"Dakar","Nombre de ménages ruraux","","1980","4449.3700527"
"Dakar","Nombre de ménages ruraux","","1981","4638.8812004"
"Dakar","Nombre de ménages ruraux","","1982","4836.7405225"
"Dakar","Nombre de ménages ruraux","","1983","5043.3330802"
"Dakar","Nombre de ménages ruraux","","1984","5259.0628302"
"Dakar","Nombre de ménages ruraux","","1985","5484.3536297"
"Dakar","Nombre de ménages ruraux","","1986","5719.6503009"
"Dakar","Nombre de ménages ruraux","","1987","5965.4197573"
"Dakar","Nombre de ménages ruraux","","1988","6223.2941176"
"Dakar","Nombre de ménages ruraux","","1989","6499.7810744"
"Dakar","Nombre de ménages ruraux","","1990","6788.452987"
"Dakar","Nombre de ménages ruraux","","1991","7090.1734943"
"Dakar","Nombre de ménages ruraux","","1992","7243.419105"
"Dakar","Nombre de ménages ruraux","","1993","7490.5426579"
"Dakar","Nombre de ménages ruraux","","1994","7745.1213946"
"Dakar","Nombre de ménages ruraux","","1995","8042.7710843"
"Dakar","Nombre de ménages ruraux","","1996","8314.5783133"
"Dakar","Nombre de ménages ruraux","","1997","8594.6987952"
"Dakar","Nombre de ménages ruraux","","1998","8882.5301205"
"Dakar","Nombre de ménages ruraux","","1999","9178.7951807"
"Dakar","Nombre de ménages ruraux","","2000","9482.6506024"
"Dakar","Nombre de ménages ruraux","","2001","8129.3"
"Dakar","Nombre de ménages ruraux","","2002","6692"
"Dakar","Nombre de ménages ruraux","","2003","8290"
"Dakar","Nombre de ménages ruraux","","2004","8817"
"Dakar","Nombre de ménages ruraux","","2005","8118.7187187"
"Dakar","Nombre de ménages ruraux","","2006","8099.9023438"
"Dakar","Nombre de ménages ruraux","","2007","7800.6979881"
"Dakar","Nombre de ménages ruraux","","2008","6716.6849521"
"Dakar","Nombre de ménages ruraux","","2009","6838.5747209"
"Dakar","Nombre de ménages ruraux","","2010","6958.5545165"
"Diourbel","Taux d'urbanisation","","1970","18.7307659"
"Diourbel","Taux d'urbanisation","","1971","19.0962442"
"Diourbel","Taux d'urbanisation","","1972","19.4688539"
"Diourbel","Taux d'urbanisation","","1973","19.848734"
"Diourbel","Taux d'urbanisation","","1974","20.2360263"
"Diourbel","Taux d'urbanisation","","1975","20.6308756"
"Diourbel","Taux d'urbanisation","","1976","21.0334293"
"Diourbel","Taux d'urbanisation","","1977","21.0759149"
"Diourbel","Taux d'urbanisation","","1978","21.1184864"
"Diourbel","Taux d'urbanisation","","1979","21.1611438"
"Diourbel","Taux d'urbanisation","","1980","21.2038874"
"Diourbel","Taux d'urbanisation","","1981","21.2467174"
"Diourbel","Taux d'urbanisation","","1982","21.2896338"
"Diourbel","Taux d'urbanisation","","1983","21.332637"
"Diourbel","Taux d'urbanisation","","1984","21.375727"
"Diourbel","Taux d'urbanisation","","1985","21.4189041"
"Diourbel","Taux d'urbanisation","","1986","21.4621683"
"Diourbel","Taux d'urbanisation","","1987","21.50552"
"Diourbel","Taux d'urbanisation","","1988","21.5488782"
"Diourbel","Taux d'urbanisation","","1989","21.5881229"
"Diourbel","Taux d'urbanisation","","1990","21.626708"
"Diourbel","Taux d'urbanisation","","1991","21.6649244"
"Diourbel","Taux d'urbanisation","","1992","21.702482"
"Diourbel","Taux d'urbanisation","","1993","21.7394796"
"Diourbel","Taux d'urbanisation","","1994","21.7760809"
"Diourbel","Taux d'urbanisation","","1995","21.8127437"
"Diourbel","Taux d'urbanisation","","1996","21.8475191"
"Diourbel","Taux d'urbanisation","","1997","21.8825779"
"Diourbel","Taux d'urbanisation","","1998","21.9170675"
"Diourbel","Taux d'urbanisation","","1999","21.9511192"
"Diourbel","Taux d'urbanisation","","2000","21.984602"
"Diourbel","Taux d'urbanisation","","2001","22.0177913"
"Diourbel","Taux d'urbanisation","","2002","16.0347977"
"Diourbel","Taux d'urbanisation","","2003","15.8"
"Diourbel","Taux d'urbanisation","","2004","15.6293351"
"Diourbel","Taux d'urbanisation","","2005","15.4004539"
"Diourbel","Taux d'urbanisation","","2006","15.2121"
"Diourbel","Taux d'urbanisation","","2007","15.1244293"
"Diourbel","Taux d'urbanisation","","2008","15.4575855"
"Diourbel","Taux d'urbanisation","","2009","15.4571928"
"Diourbel","Taux d'urbanisation","","2010","15.46"
"Diourbel","Taux d'urbanisation","","2013","16.0185114076884"
"Diourbel","Taux d'urbanisation","","2014","16.0999891814644"
"Diourbel","Taux d'urbanisation","","2015","16.0999702813471"
"Diourbel","Taux d'urbanisation","","2016","16.2000182776373"
"Diourbel","Taux d'urbanisation","","2017","16.1999613695955"
"Diourbel","Taux d'urbanisation","","2018","16.1999798453589"
"Diourbel","Effectif de la population","","1970","372010.3893189"
"Diourbel","Effectif de la population","","1971","381310.6490519"
"Diourbel","Effectif de la population","","1972","390843.4152782"
"Diourbel","Effectif de la population","","1973","400614.5006602"
"Diourbel","Effectif de la population","","1974","410629.8631767"
"Diourbel","Effectif de la population","","1975","420895.6097561"
"Diourbel","Effectif de la population","","1976","431418"
"Diourbel","Effectif de la population","","1977","444892.909812"
"Diourbel","Effectif de la population","","1978","458788.6949571"
"Diourbel","Effectif de la population","","1979","473118.5010554"
"Diourbel","Effectif de la population","","1980","487895.8843173"
"Diourbel","Effectif de la population","","1981","503134.8243681"
"Diourbel","Effectif de la population","","1982","518849.7374724"
"Diourbel","Effectif de la population","","1983","535055.4901726"
"Diourbel","Effectif de la population","","1984","551767.4133527"
"Diourbel","Effectif de la population","","1985","569001.3167413"
"Diourbel","Effectif de la population","","1986","586773.5038684"
"Diourbel","Effectif de la population","","1987","605100.7874882"
"Diourbel","Effectif de la population","","1988","624000"
"Diourbel","Effectif de la population","","1989","644148.96"
"Diourbel","Effectif de la population","","1990","664933.0703434"
"Diourbel","Effectif de la population","","1991","686345.9100076"
"Diourbel","Effectif de la population","","1992","708293.1931719"
"Diourbel","Effectif de la population","","1993","730826.1245263"
"Diourbel","Effectif de la population","","1994","753993.3126738"
"Diourbel","Effectif de la population","","1995","777894.9006856"
"Diourbel","Effectif de la population","","1996","798054"
"Diourbel","Effectif de la population","","1997","823116"
"Diourbel","Effectif de la population","","1998","848859"
"Diourbel","Effectif de la population","","1999","875272"
"Diourbel","Effectif de la population","","2000","902327"
"Diourbel","Effectif de la population","","2001","930007"
"Diourbel","Effectif de la population","","2002","1049954"
"Diourbel","Effectif de la population","","2003","1076874"
"Diourbel","Effectif de la population","","2004","1144009"
"Diourbel","Effectif de la population","","2005","1183095"
"Diourbel","Effectif de la population","","2006","1226379"
"Diourbel","Effectif de la population","","2007","1234755"
"Diourbel","Effectif de la population","","2008","1274494"
"Diourbel","Effectif de la population","","2009","1315200"
"Diourbel","Effectif de la population","","2010","1356796"
"Diourbel","Effectif de la population","","2013","1497455"
"Diourbel","Effectif de la population","","2014","1543647"
"Diourbel","Effectif de la population","","2015","1591593"
"Diourbel","Effectif de la population","","2016","1641350"
"Diourbel","Effectif de la population","","2017","1692967"
"Diourbel","Effectif de la population","","2018","1746496"
"Diourbel","Population urbaine","","1970","69680.3950828"
"Diourbel","Population urbaine","","1971","72816.0128616"
"Diourbel","Population urbaine","","1972","76092.7334403"
"Diourbel","Population urbaine","","1973","79516.9064452"
"Diourbel","Population urbaine","","1974","83095.1672352"
"Diourbel","Population urbaine","","1975","86834.4497608"
"Diourbel","Population urbaine","","1976","90742"
"Diourbel","Population urbaine","","1977","93765.251214"
"Diourbel","Population urbaine","","1978","96889.2280887"
"Diourbel","Population urbaine","","1979","100117.2865009"
"Diourbel","Population urbaine","","1980","103452.8941353"
"Diourbel","Population urbaine","","1981","106899.6342092"
"Diourbel","Population urbaine","","1982","110461.2093221"
"Diourbel","Population urbaine","","1983","114141.4454331"
"Diourbel","Population urbaine","","1984","117944.2959706"
"Diourbel","Population urbaine","","1985","121873.8460795"
"Diourbel","Population urbaine","","1986","125934.3170093"
"Diourbel","Population urbaine","","1987","130130.0706491"
"Diourbel","Population urbaine","","1988","134465"
"Diourbel","Population urbaine","","1989","139059.66905"
"Diourbel","Population urbaine","","1990","143803.133421"
"Diourbel","Population urbaine","","1991","148696.3226419"
"Diourbel","Population urbaine","","1992","153717.2026722"
"Diourbel","Population urbaine","","1993","158877.7966003"
"Diourbel","Population urbaine","","1994","164190.1934852"
"Diourbel","Population urbaine","","1995","169680.2209848"
