region,Date,Effectif de la population,Population rurale,Population urbaine,Taux d'urbanisation,Nombre de ménages ruraux,Nombre de ménages urbains,Taille moyenne des ménages,Taille moyenne des ménages ruraux,Taille moyenne des ménages urbains,Superficie Perdue,risque déforestation
Diourbel,1997,823116.0,642997.0,180119.0,21.8825779,55815.69664380001,18065.0,7.9079812999999985,8.8,9.3,0.297795047340393,0
Diourbel,1998,848859.0,662814.0,186045.0,21.9170675,56670.0017126,18065.0,7.9079812999999985,8.8,9.3,0.297795047340393,0
Diourbel,1999,875272.0,683140.0,192132.0,21.9511192,57535.08663330001,18220.2,7.9079812999999985,8.8,10.0,0.297795047340393,0
Diourbel,2000,902327.0,703954.0,198373.0,21.984602,55729.105000400006,18471.089108900003,7.9079812999999985,8.8,10.1,0.297795047340393,0
Fatick,1970,359363.9434828,330557.8706527,28806.07283,8.0158495,54109.0921314,6078.6649791,7.9079812999999985,10.2,7.44,34.785629771362004,0
Fatick,1971,368348.0420698,338245.6959625,30102.3461074,8.172256299999999,55312.9502597,6193.372249,7.9079812999999985,10.2,7.5333333,34.785629771362004,0
Fatick,1972,377556.7431216,346099.7914394,31456.951682200004,8.331714999999999,56541.9885626,6311.2128499,7.9079812999999985,10.2,7.6266667,34.785629771362004,0
Fatick,1973,386995.6616996,354123.1471917,32872.5145079,8.494285000000001,57796.6731028,6432.2589039,7.9079812999999985,10.2,7.72,34.785629771362004,0
Fatick,1974,396670.5532421,362318.7755814,34351.7776608,8.6600272,59077.4761331,6556.5848969,7.9079812999999985,10.2,7.8133333,34.785629771362004,0
Fatick,1975,406587.3170732,370689.7094177,35897.6076555,8.829003300000002,60384.8760685,6684.2677206,7.9079812999999985,10.2,7.9066667,34.785629771362004,0
Fatick,1976,416752.0,379239.0,37513.0,9.0012765,61719.4117647,6815.375,7.9079812999999985,10.2,8.0,34.785629771362004,0
Fatick,1977,424073.499136,385373.13766,38700.361476,9.1258618,63098.615262900006,7038.9465615,7.9079812999999985,10.2,8.0,34.785629771362004,0
Fatick,1978,431523.6223688,391598.3170514,39925.3053174,9.2521714,63468.7585234,8009.088513799998,7.9079812999999985,10.2,8.0,34.785629771362004,0
Fatick,1979,439104.6293666,397915.6082853,41189.0210813,9.3802293,64887.2978956,8278.167504000001,7.9079812999999985,10.2,8.0,34.785629771362004,0
Fatick,1980,446818.8194953,404326.0835187,42492.7359766,9.510059599999998,70467.4792658,8554.3321204,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1981,454668.5325162,410830.8164605,43837.7160557,9.6416868,72013.6095527,8838.765465,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1982,462656.1492954001,417430.8818511,45225.2674443,9.7751359,73585.0388469,9131.5317748,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1983,470784.0925263,424127.3549168,46656.7376095,9.9104321,75186.24180660001,9434.0681908,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1984,479054.8274638,430921.3107955,48133.516668300006,10.0476008,74955.5090865,12268.3594996,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1985,487470.8626727,437813.82393479993,49657.0387379,10.1866681,76654.5987542,12650.7876255,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1986,496034.7507881,444805.9674601,51228.783328,10.3276602,78347.1370474,13085.6242749,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1987,504749.0892899,451898.812512,52850.27677790001,10.4706037,79165.6558469,13489.8953479,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1988,513616.0,459093.0,54523.0,10.6155182,80918.36657360001,13904.314146,7.9079812999999985,9.6,8.0,34.785629771362004,0
Fatick,1989,523075.779488,466764.206996,56311.572492,10.7654712,76310.0909091,9087.444444399998,7.9079812999999985,11.0,9.0,34.785629771362004,0
Fatick,1990,532667.9431323,468595.235022,64072.7081103,12.0286398,75220.0,9206.0,7.9079812999999985,11.1,8.7,34.785629771362004,0
Fatick,1991,542373.6857241,476148.34569190006,66225.34003220001,12.210279,76256.0,9396.0,7.9079812999999985,10.7,8.2,34.785629771362004,0
Fatick,1992,552104.9543933001,483670.2974299,68434.6569634,12.395226,83729.0,9396.0,7.9079812999999985,10.7,8.2,34.785629771362004,0
Fatick,1993,561888.2541852,491178.1304655,70710.1237197,12.5843748,78977.8181818,9132.1111111,7.9079812999999985,11.0,9.0,34.785629771362004,0
Fatick,1994,571748.2692696,498696.0150711,73052.2541985,12.7769961,81116.6055046,10720.1282051,7.9079812999999985,10.9,7.8,34.785629771362004,0
Fatick,1995,581781.3078988001,506308.7623727,75472.5455261,12.9726659,86442.4176467,11684.2400028,7.9079812999999985,10.9201154,7.802233999999999,34.785629771362004,0
Fatick,1996,588563.0,490416.1240033,98146.8759967,16.675678899999998,46892.7018386,11534.7160223,7.9079812999999985,10.940828300000002,7.8019259,34.785629771362004,0
Fatick,1997,598607.0,497400.69899630005,101206.3010037,16.9069692,48071.83260930001,12167.0159861,7.9079812999999985,10.9621575,7.7990364,34.785629771362004,0
Fatick,1998,608706.0,504021.00580079993,104684.9941992,17.1979567,49511.3743575,12148.754924,7.9079812999999985,10.9841225,7.8324899000000014,34.785629771362004,0
Fatick,1999,618837.0,510917.8372169001,107919.1627831,17.4390288,58855.2503913,14018.5487931,7.9079812999999985,8.5,6.9,34.785629771362004,0
Fatick,2000,628969.0,517734.486832,111234.513168,17.6852139,60160.7178647,14649.383488799998,7.9079812999999985,8.5,6.9,34.785629771362004,0
Kaolack,1970,525429.3854137999,428701.3987416,96727.9866722,18.4093219,47926.0722257,36227.0698683,7.9079812999999985,8.7,7.9,9.357258664946768,0
Kaolack,1971,538565.1200491,437484.3739767,101080.7460725,18.7685281,48320.8045977,37436.0106766,7.9079812999999985,8.7,7.9,9.357258664946768,0
Kaolack,1972,552029.2480503,446399.8684046,105629.3796457,19.1347433,48708.8321098,39770.5954266,7.9079812999999985,8.7,7.9,9.357258664946768,0
Kaolack,1973,565829.9792516,455447.2775218,110382.7017298,19.5081042,47793.1269993,41028.06087250001,7.9079812999999985,8.7,7.9,9.357258664946768,0
Kaolack,1974,579975.7287329,464625.8054253,115349.9233076,19.888750100000006,48145.1705899,36089.625,7.9079812999999985,8.7,8.0,9.357258664946768,0
Kaolack,1975,594475.1219512,473934.4520948,120540.6698565,20.2768233,48470.9849155,28510.0,7.9079812999999985,8.7,9.0,9.357258664946768,0
Kaolack,1976,609337.0,483372.0,125965.0,20.6724686,48772.079128,28501.0,7.9079812999999985,8.7,8.8,9.357258664946768,0
Kaolack,1977,624443.073567,494206.600417,130236.47315,20.8564205,49049.3370013,28501.0,7.9079812999999985,8.7,8.8,9.357258664946768,0
Kaolack,1978,639923.6418038,505270.8498493,134652.79195450002,21.0420093,49321.207571,29327.8888889,7.9079812999999985,8.7,9.0,9.357258664946768,0
Kaolack,1979,655787.9888078,516569.1206781,139218.8681297,21.2292495,49259.4911814,29758.1111111,7.9079812999999985,8.7,9.0,9.357258664946768,0
Kaolack,1980,672045.6288383,528105.8488903,143939.779948,21.4181558,49458.8864365,31873.6103138,7.9079812999999985,8.7,9.0470398,9.357258664946768,0
Kaolack,1981,688706.3120228001,539885.5341368,148820.777886,21.6087431,49628.614705,26153.0148921,7.9079812999999985,8.7,9.0929478,9.357258664946768,0
Kaolack,1982,705780.0302042,551912.7397401,153867.2904641,21.8010264,49765.4575606,26730.5936816,7.9079812999999985,8.7,9.1376945,9.357258664946768,0
Kaolack,1983,723277.022933,564192.0926492,159084.93028379994,21.9950206,49865.506921800006,27454.541306700004,7.9079812999999985,8.7,9.1812497,9.357258664946768,0
Kaolack,1984,741207.7836085,576728.2833388001,164479.50026970002,22.190741100000004,44595.0,3867.3277102,7.9079812999999985,10.0,7.5,9.357258664946768,0
Kaolack,1985,759583.0657719,589526.0656481,170057.00012379998,22.3882032,52081.0,4041.3574571,7.9079812999999985,10.8,7.5,9.357258664946768,0
Kaolack,1986,778413.8895555,602590.2565575,175823.63299800002,22.5874224,52993.0,4223.2185427,7.9079812999999985,10.4,7.5,9.357258664946768,0
Kaolack,1987,797711.5482915,615925.7358985,181785.812393,22.7884143,55872.0,4413.263377100001,7.9079812999999985,10.4,7.5,9.357258664946768,0
Kaolack,1988,817488.0,629538.0,187950.0,22.9911632,65883.3333333,4595.5206003,7.9079812999999985,9.0,7.5266667,9.357258664946768,0
Kaolack,1989,838815.4444319998,643605.875682,195209.56875,23.2720523,71222.35294119999,4785.3646795,7.9079812999999985,8.5,7.5533333,9.357258664946768,0
Kaolack,1990,860694.2676691,647381.3369383999,213312.93073070003,24.7838215,74367.86293250001,4983.1134565,7.9079812999999985,8.4945106,7.58,9.357258664946768,0
Kaolack,1991,883105.8857049998,661850.4385354,221255.4471695,25.0542376,77718.2142492,5175.9689963,7.9079812999999985,8.4888724,7.6066667,9.357258664946768,0
Kaolack,1992,905919.1600504,676487.8009514,229431.3590989,25.3258093,79889.95591260001,5376.354470699999,7.9079812999999985,8.4830814,7.6333332999999985,9.357258664946768,0
Kaolack,1993,929189.5055146,691330.6517055001,237858.8538091,25.5985299,82507.6048299,5584.56594,7.9079812999999985,8.4771337,7.66,9.357258664946768,0
Kaolack,1994,952971.1817187,706416.3729305002,246554.8087883,25.8722209,36923.0,5800.911172,7.9079812999999985,10.1,7.6866667,9.357258664946768,0
Kaolack,1995,977361.5261436,721787.9213431,255573.6048006,26.1493417,36835.0,6025.7101073,7.9079812999999985,9.9,7.713333299999999,9.357258664946768,0
Kaolack,1996,996807.0,719572.8872303,277234.1127697,27.8122157,40163.0,6259.2953428,7.9079812999999985,9.9,7.74,9.357258664946768,0
Kaolack,1997,1022078.0,735884.1480405,286193.8519595,28.0011752,37465.5454545,6502.0126346,7.9079812999999985,11.0,7.7666667,9.357258664946768,0
Kaolack,1998,1047877.0,752132.5156549,295744.48434509995,28.223206,37823.3628319,6754.221422,7.9079812999999985,11.3,7.7933333,9.357258664946768,0
Kaolack,1999,1074178.0,759990.29613,314187.70387,29.2491285,37394.3359547,7016.295370399999,7.9079812999999985,11.3352945,7.82,9.357258664946768,0
Kaolack,2000,1100938.0,776816.3191069,324121.6808931,29.4405026,37281.4958038,7288.6229379,7.9079812999999985,11.3780038,7.8466667,9.357258664946768,0
Kolda,1970,386090.8348432,357085.877017,29004.957826200003,7.512469900000001,32772.2737532,8768.075408,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1971,395743.1057143,365432.9247859001,30310.180928400005,7.6590547,33496.627625700006,9067.7777778,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1972,405636.6833572,373962.544287,31674.139070200014,7.8084997,34236.2741976,9386.6461833,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1973,415777.6004411,382678.1251127,33099.4753284,7.9608606,34991.5096732,11100.9980289,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1974,426172.0404521,391583.088734,34588.9517181,8.1161945,35762.6349567,11445.617248,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1975,436826.3414634,400680.886918,36145.4545455,8.2745593,36549.955683099986,11799.5543714,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1976,447747.0,409975.0,37772.0,8.4360141,37353.782246599985,12163.5565008,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1977,458571.283725,419199.412893,39371.870832,8.5857689,38174.429827099986,12538.8715371,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1978,469657.2445091,428617.7387161,41039.505793,8.738182199999999,39012.3809524,12926.9921332,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1979,481011.2083951,438233.43329470005,42777.7751003,8.8933011,39898.3902052,13260.5465089,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1980,492639.654358,448049.9838155,44589.6705425,9.051173599999998,40803.4453243,13668.9738274,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1981,504549.2180021,458070.9073741,46478.310628,9.2118487,41726.479778699984,14089.2656872,7.9079812999999985,8.4,8.1,2787.583503412451,1
Kolda,1982,516746.6953473,468299.7493944001,48446.9459529,9.3753761,43174.9512709,14521.6690398,7.9079812999999985,8.3,8.1,2787.583503412451,1
Kolda,1983,529239.0467073,478740.0819116,50498.9647957,9.5418063,44134.6661818,14965.6900963,7.9079812999999985,8.3,8.1,2787.583503412451,1
Kolda,1984,542033.4006614999,489395.50171290006,52637.8989486,9.711191,45110.66776519999,11331.8,7.9079812999999985,8.3,10.0,2787.583503412451,1
Kolda,1985,555137.0581225001,500269.628326,54867.4297965,9.8835826,46106.5596279,13163.0,7.9079812999999985,8.3,9.7,2787.583503412451,1
Kolda,1986,568557.4965026,511366.1018497,57191.3946529,10.0590345,47074.3373494,13737.0,7.9079812999999985,8.3,9.2,2787.583503412451,1
Kolda,1987,582302.3739805,522688.5806157001,59613.7933648,10.2376009,48129.2771084,13737.0,7.9079812999999985,8.3,9.2,2787.583503412451,1
Kolda,1988,596378.0,534239.0,62139.0,10.4193984,49201.686747,17082.0,7.9079812999999985,8.3,8.0,2787.583503412451,1
Kolda,1989,611561.187502,546803.15293,64758.034572,10.5889706,50290.2409639,18638.2666667,7.9079812999999985,8.3,7.5,2787.583503412451,1
Kolda,1990,627126.6428463,546786.7410285999,80339.9018177,12.8107939,51392.5301205,19900.6853446,7.9079812999999985,8.3,7.483983599999997,2787.583503412451,1
Kolda,1991,643058.7952078,559633.2885123,83425.50669550001,12.973231599999998,43580.9,20023.2796531,7.9079812999999985,10.0,7.4675579,2787.583503412451,1
Kolda,1992,659262.5907295,572654.9791849,86607.6115446,13.1370432,47572.0,20614.9384066,7.9079812999999985,10.9,7.450713499999999,2787.583503412451,1
Kolda,1993,675777.1186271999,585881.5671766,89895.5514506,13.302544400000002,54598.0,21324.7140885,7.9079812999999985,9.2,7.4334408,2787.583503412451,1
Kolda,1994,692640.4608455,599345.7532646,93294.7075808,13.4694279,58762.0,6000.0,7.9079812999999985,9.2,9.9,2787.583503412451,1
Kolda,1995,709924.6109054,613094.6348175,96829.9760879,13.6394731,55622.3,6083.0,7.9079812999999985,10.0,9.7,2787.583503412451,1
Kolda,1996,723594.0,623606.649615,99987.350385,13.8181564,59031.23711340001,6083.0,7.9079812999999985,9.7,9.7,2787.583503412451,1
Kolda,1997,741472.0,637748.9864401,103723.0135599,13.9887971,60421.1884483,7383.555555600001,7.9079812999999985,9.7388491,9.0,2787.583503412451,1
Kolda,1998,759708.0,652124.2045167,107583.7954833,14.161203400000002,49636.0574852,7908.390804600002,7.9079812999999985,9.7789394,8.7,2787.583503412451,1
Kolda,1999,778283.0,666714.9067103,111568.0932897,14.3351574,50812.1154794,7862.0981413,7.9079812999999985,9.8203154,8.668829800000001,2787.583503412451,1
Kolda,2000,797165.0,681492.6816021,115672.3183979,14.5104612,52259.534769,9995.2464786,7.9079812999999985,9.8630231,8.6418079,2787.583503412451,1
Louga,1970,368986.31421,331300.2950625,37686.0191475,10.2133921,81682.1,30305.0,7.9079812999999985,10.0,8.7,1.2240648185157774,0
Louga,1971,378210.9720653,338829.0820562,39381.8900091,10.4126778,70283.0,29716.0,7.9079812999999985,10.9,8.5,1.2240648185157774,0
Louga,1972,387666.2463669,346512.17130740004,41154.075059500006,10.615852,83153.0,29716.0,7.9079812999999985,9.0,8.5,1.2240648185157774,0
Louga,1973,397357.9025261,354351.89408890007,43006.0084372,10.8229906,86928.0,34750.125,7.9079812999999985,8.8,8.0,1.2240648185157774,0
Louga,1974,407291.8500892,362350.5712724,44941.27881690001,11.0341709,77852.3,36582.90488430001,7.9079812999999985,10.0,7.78,1.2240648185157774,0
Louga,1975,417474.1463415,370510.5099778,46963.6363636,11.2494718,81785.257732,38364.7579295,7.9079812999999985,9.7,7.7415287,1.2240648185157774,0
Louga,1976,427911.0,378834.0,49077.0,11.4689737,86807.5596886,47593.4957795,7.9079812999999985,9.6945025,7.702186900000001,1.2240648185157774,0
Louga,1977,433051.494843,382297.533753,50753.96109,11.7200753,90466.5155007,49221.7354238,7.9079812999999985,9.6888555,7.661960700000002,1.2240648185157774,0
Louga,1978,438253.7424505,385765.5185101,52488.22394040001,11.9766744,92821.1175304,51143.7333607,7.9079812999999985,9.6830552,7.6208358999999986,1.2240648185157774,0
Louga,1979,443518.4846586,389236.7381061,54281.7465525,12.2388916,95665.4815839,5138.4813346,7.9079812999999985,9.6775554,6.1,1.2240648185157774,0
Louga,1980,448846.4722148,392709.9183826,56136.5538322,12.506849699999998,26234.8025932,5369.712994600001,7.9079812999999985,8.5,6.1,1.2240648185157774,0
Louga,1981,454238.4648855,396183.7250089,58054.7398766,12.7806745,26644.005528,5611.3500794,7.9079812999999985,8.5,6.1,1.2240648185157774,0
Louga,1982,459695.2315642,399656.761226,60038.47033819999,13.0604945,27051.9069834,5863.8608329,7.9079812999999985,8.5,6.1,1.2240648185157774,0
Louga,1983,465217.550381,403127.5655113,62089.98486970001,13.3464408,27457.9404574,6048.4111456,7.9079812999999985,8.5,6.18,1.2240648185157774,0
Louga,1984,470806.2088137,406594.609161,64211.5996527,13.6386476,27861.5006875,6239.8153385,7.9079812999999985,8.5,6.26,1.2240648185157774,0
Louga,1985,476462.0038002,410056.2937874,66405.7100128,13.937252,28261.9415516,6438.3280757,7.9079812999999985,8.5,6.34,1.2240648185157774,0
Louga,1986,482185.7418518,413510.9487279001,68674.7931239,14.242394,28658.5738648,6576.7229463,7.9079812999999985,8.5,6.42,1.2240648185157774,0
Louga,1987,487978.2391687,416956.8283637,71021.41080499999,14.5542168,29050.663066900004,6719.1360132,7.9079812999999985,8.5,6.5,1.2240648185157774,0
Louga,1988,493840.0,420391.0,73449.0,14.8730358,29437.058823500003,6865.6729153,7.9079812999999985,8.5,6.58,1.2240648185157774,0
Louga,1989,499798.67344,423766.839355,76031.83408500001,15.2124922,30800.832677,7016.4427832,7.9079812999999985,8.25,6.66,1.2240648185157774,0
Louga,1990,505718.2889282,415800.204894,89918.0840342,17.780271300000006,31173.213347400004,7171.5583236,7.9079812999999985,8.0625,6.74,1.2240648185157774,0
Louga,1991,511572.48384090007,418862.9841322,92709.4997087,18.1224563,32208.1799249,7331.135906599998,7.9079812999999985,7.921875,6.82,1.2240648185157774,0
Louga,1992,517273.9591733,421697.5687647,95576.3904086,18.4769383,34523.9448443,7495.2956581,7.9079812999999985,7.5,6.9,1.2240648185157774,0
Louga,1993,522841.8960698,424317.0884132,98524.8076566,18.844092,35025.1273965,7664.1615552,7.9079812999999985,7.5,6.98,1.2240648185157774,0
Louga,1994,528294.091362,426729.2319115,101564.8594505,19.225060600000006,35524.618053300015,7837.8615265,7.9079812999999985,7.5,7.06,1.2240648185157774,0
Louga,1995,533803.1421467,429094.5058674,104708.6362793,19.6155901,36019.0566328,8016.5275559,7.9079812999999985,7.5,7.14,1.2240648185157774,0
Louga,1996,535968.0,428557.5732778,107410.4267222,20.0404552,36319.5119274,8200.295791,7.9079812999999985,7.5,7.22,1.2240648185157774,0
Louga,1997,541011.0,430292.3119977,110718.6880023,20.4651454,36810.6037635,8389.3150685,7.9079812999999985,7.5,7.3,1.2240648185157774,0
Louga,1998,545892.0,431768.9479337,114123.0520663,20.9057931,37297.8104275,8710.3825455,7.9079812999999985,7.5,7.3,1.2240648185157774,0
Louga,1999,550585.0,432959.4807775,117625.5192225,21.3637348,37779.3937381,9042.7184811,7.9079812999999985,7.5,7.3,1.2240648185157774,0
Louga,2000,555052.0,433829.9102198,121222.0897802,21.8397717,38253.2154316,9386.3417834,7.9079812999999985,7.5,7.3,1.2240648185157774,0
Saint Louis,1970,452646.3561455,358408.6553525001,94237.700793,20.8192775,50814.076665393215,53530.7914226,7.9079812999999985,9.19114773197281,9.2,15.387235631709377,1
Saint Louis,1971,463962.5150492,365484.1177205,98478.3973287,21.2255073,50814.076665393215,55570.4662066,7.9079812999999985,9.19114773197281,9.2,15.387235631709377,1
Saint Louis,1972,475561.57792540005,372651.6527169,102909.9252084,21.6396635,50814.076665393215,57673.0231906,7.9079812999999985,9.19114773197281,9.2,15.387235631709377,1
Saint Louis,1973,487450.6173735,379909.7455307,107540.8718428,22.0619008,50814.076665393215,59837.6826089,7.9079812999999985,9.19114773197281,9.2,15.387235631709377,1
Saint Louis,1974,499636.8828079,387256.6717321,112380.21107580002,22.492377,50814.076665393215,58824.11111109999,7.9079812999999985,9.19114773197281,9.0,15.387235631709377,1
Saint Louis,1975,512127.804878,394690.4843039,117437.32057419998,22.9312526,50814.076665393215,61819.0,7.9079812999999985,9.19114773197281,9.4,15.387235631709377,1
Saint Louis,1976,524931.0,402209.0,122722.0,23.3786917,50814.076665393215,62383.0,7.9079812999999985,9.19114773197281,8.8,15.387235631709377,1
Saint Louis,1977,535403.898381,408681.529347,126722.369034,23.6685555,50814.076665393215,62383.0,7.9079812999999985,9.19114773197281,8.8,15.387235631709377,1
Saint Louis,1978,546085.7415576,415232.6034602,130853.1380974,23.9620133,50814.076665393215,67392.7777778,7.9079812999999985,9.19114773197281,9.0,15.387235631709377,1
Saint Louis,1979,556980.6981874,421862.1403475,135118.55784000002,24.2591096,50814.076665393215,69677.6404494,7.9079812999999985,9.19114773197281,8.9,15.387235631709377,1
Saint Louis,1980,568093.0200970001,428570.0026271,139523.0174699,24.5598894,50814.076665393215,75915.0069719,7.9079812999999985,9.19114773197281,8.8972381,15.387235631709377,1
Saint Louis,1981,579427.0439409,435355.99467059993,144071.0492703,24.8643985,50814.076665393215,77985.35758099999,7.9079812999999985,9.19114773197281,8.8944005,15.387235631709377,1
Saint Louis,1982,590987.1928946,442219.8596312,148767.33326339998,25.1726831,50814.076665393215,79993.387927,7.9079812999999985,9.19114773197281,8.8914849,15.387235631709377,1
Saint Louis,1983,602777.97838,449161.2763542,153616.70202579998,25.48479,50814.076665393215,82425.36754169999,7.9079812999999985,9.19114773197281,8.888489300000002,15.387235631709377,1
Saint Louis,1984,614804.0018266999,456179.8561649,158624.14566170002,25.80076660000001,50814.076665393215,9977.1112313,7.9079812999999985,9.19114773197281,6.8,15.387235631709377,1
Saint Louis,1985,627069.9564671,463275.1395293,163794.8169379,26.1206609,50814.076665393215,10426.081236700002,7.9079812999999985,9.19114773197281,6.8,15.387235631709377,1
Saint Louis,1986,639580.6291686,470446.592583,169134.0365856,26.4445214,50814.076665393215,10895.2548923,7.9079812999999985,9.19114773197281,6.8,15.387235631709377,1
Saint Louis,1987,652340.9023011,477693.603525,174647.2987762,26.7723974,50814.076665393215,11385.5413625,7.9079812999999985,9.19114773197281,6.8,15.387235631709377,1
Saint Louis,1988,665353.0,485014.0,180339.0,27.1042589,50814.076665393215,11782.3772216,7.9079812999999985,9.19114773197281,6.8666667000000015,15.387235631709377,1
Saint Louis,1989,679342.712178,493175.516376,186167.195802,27.4040175,50814.076665393215,12194.1939639,7.9079812999999985,9.19114773197281,6.9333333,15.387235631709377,1
Saint Louis,1990,693598.7189931,490352.66129440005,203246.0576987,29.303119,50814.076665393215,12621.5714286,7.9079812999999985,9.19114773197281,7.0,15.387235631709377,1
Saint Louis,1991,708098.4002136,498248.1904488,209850.2097648,29.6357413,50814.076665393215,13074.86445,7.9079812999999985,9.19114773197281,7.0666667,15.387235631709377,1
Saint Louis,1992,722730.5455556,506095.2981942,216635.2473615,29.97455260000001,50814.076665393215,13545.6426628,7.9079812999999985,9.19114773197281,7.1333332999999985,15.387235631709377,1
Saint Louis,1993,737534.9580508,513917.5820185,223617.3760323,30.319563,50814.076665393215,14034.5977192,7.9079812999999985,9.19114773197281,7.2,15.387235631709377,1
Saint Louis,1994,752545.269517,521734.42327,230810.846247,30.6706926,50814.076665393215,14542.4492945,7.9079812999999985,9.19114773197281,7.2666667,15.387235631709377,1
Saint Louis,1995,767861.0708422,529618.9705172,238242.1003251,31.0267195,50814.076665393215,15069.946235799998,7.9079812999999985,9.19114773197281,7.3333333,15.387235631709377,1
Saint Louis,1996,779051.0,501513.4989544001,277537.5010456,35.625074700000006,50814.076665393215,15617.8677584,7.9079812999999985,9.19114773197281,7.4,15.387235631709377,1
Saint Louis,1997,794630.0,508539.8551445,286090.1448555,36.0029378,50814.076665393215,16187.0246931,7.9079812999999985,9.19114773197281,7.4666667,15.387235631709377,1
Saint Louis,1998,810403.0,515515.8458405,294887.1541595,36.3877175,50814.076665393215,16778.2607837,7.9079812999999985,9.19114773197281,7.5333333,15.387235631709377,1
Saint Louis,1999,826343.0,522416.0326366,303926.96736340004,36.7797594,50814.076665393215,17392.454039900003,7.9079812999999985,9.19114773197281,7.6,15.387235631709377,1
Saint Louis,2000,842409.0,529206.4023502,261289.0,31.0168813,50814.076665393215,18030.518146,7.9079812999999985,9.19114773197281,7.6666667,15.387235631709377,1
Tambacounda,1970,252656.4309139,221311.6947731,31344.7361408,12.406071,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1397.219152134106,0
